C1,C1_NM,C1_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2,C2_NM,C2_NM_ENG,C2_OBJ_NM,C2_OBJ_NM_ENG,DT,ITM_ID,ITM_NM,ITM_NM_ENG,ORG_ID,PRD_DE,PRD_SE,TBL_ID,TBL_NM,UNIT_NM,UNIT_NM_ENG
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,113,  재개발,　Redevelopment,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,12, 사무실 및 점포,　Offices ＆ stores,공종별,By the kind of construction works,578575,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,13, 공장 및 창고,　Factory ＆ storage,공종별,By the kind of construction works,438152,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,14, 관공서 등,　Public offices,공종별,By the kind of construction works,38628,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,15, 기타,　Others,공종별,By the kind of construction works,42600,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,2,토목,Civil engineering,공종별,By the kind of construction works,224212,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,21, 치산 및 치수,　Forestry conservancy ＆ water control,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,22, 농림 및 수산,　Agriculture ＆ fisheries,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,23, 도로 및 교량,　Roads ＆ bridges,공종별,By the kind of construction works,5898,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,24, 항만 및 공항,　Harbors ＆ airports,공종별,By the kind of construction works,53525,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,25, 철도 및 궤도,　Railway ＆ track,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,26, 상하수도,　Water supply and sewerage,공종별,By the kind of construction works,127,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,27, 발전 및 통신,　Generation ＆ transmission of elctricity,공종별,By the kind of construction works,37269,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,28, 토지조성,　Land development,공종별,By the kind of construction works,330,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,29, 댐,　Dams,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,2A, 기계설치,　Installation of machinery,공종별,By the kind of construction works,126705,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,2B, 조경공사,　landscaping,공종별,By the kind of construction works,66,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,2C, 기타,　Others,공종별,By the kind of construction works,292,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,0,계,Total,공종별,By the kind of construction works,6214956,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,1,건축,Building,공종별,By the kind of construction works,5942843,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,11, 주택,　Dwellings,공종별,By the kind of construction works,369589,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,111,  신규주택,　New homes,공종별,By the kind of construction works,358058,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,112,  재건축,　Reconstruction,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,113,  재개발,　Redevelopment,공종별,By the kind of construction works,11531,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,12, 사무실 및 점포,　Offices ＆ stores,공종별,By the kind of construction works,3239259,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,13, 공장 및 창고,　Factory ＆ storage,공종별,By the kind of construction works,806426,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,14, 관공서 등,　Public offices,공종별,By the kind of construction works,1107938,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,15, 기타,　Others,공종별,By the kind of construction works,419631,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,2,토목,Civil engineering,공종별,By the kind of construction works,272113,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,21, 치산 및 치수,　Forestry conservancy ＆ water control,공종별,By the kind of construction works,1364,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,22, 농림 및 수산,　Agriculture ＆ fisheries,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,23, 도로 및 교량,　Roads ＆ bridges,공종별,By the kind of construction works,4802,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,24, 항만 및 공항,　Harbors ＆ airports,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,25, 철도 및 궤도,　Railway ＆ track,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,26, 상하수도,　Water supply and sewerage,공종별,By the kind of construction works,190,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,27, 발전 및 통신,　Generation ＆ transmission of elctricity,공종별,By the kind of construction works,3496,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,28, 토지조성,　Land development,공종별,By the kind of construction works,86137,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,29, 댐,　Dams,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,2A, 기계설치,　Installation of machinery,공종별,By the kind of construction works,52004,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,2B, 조경공사,　landscaping,공종별,By the kind of construction works,91656,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,2C, 기타,　Others,공종별,By the kind of construction works,32464,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,0,계,Total,공종별,By the kind of construction works,59951915,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,1,건축,Building,공종별,By the kind of construction works,58326516,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,11, 주택,　Dwellings,공종별,By the kind of construction works,41499762,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,111,  신규주택,　New homes,공종별,By the kind of construction works,21479664,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,112,  재건축,　Reconstruction,공종별,By the kind of construction works,6520549,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,113,  재개발,　Redevelopment,공종별,By the kind of construction works,13499549,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,12, 사무실 및 점포,　Offices ＆ stores,공종별,By the kind of construction works,11816505,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,13, 공장 및 창고,　Factory ＆ storage,공종별,By the kind of construction works,3634021,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,14, 관공서 등,　Public offices,공종별,By the kind of construction works,685153,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,15, 기타,　Others,공종별,By the kind of construction works,691075,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,2,토목,Civil engineering,공종별,By the kind of construction works,1625399,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,21, 치산 및 치수,　Forestry conservancy ＆ water control,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,22, 농림 및 수산,　Agriculture ＆ fisheries,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,23, 도로 및 교량,　Roads ＆ bridges,공종별,By the kind of construction works,106532,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,24, 항만 및 공항,　Harbors ＆ airports,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,25, 철도 및 궤도,　Railway ＆ track,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,26, 상하수도,　Water supply and sewerage,공종별,By the kind of construction works,9131,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,27, 발전 및 통신,　Generation ＆ transmission of elctricity,공종별,By the kind of construction works,26878,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,28, 토지조성,　Land development,공종별,By the kind of construction works,1351487,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,29, 댐,　Dams,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,2A, 기계설치,　Installation of machinery,공종별,By the kind of construction works,24534,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,2B, 조경공사,　landscaping,공종별,By the kind of construction works,106698,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,2C, 기타,　Others,공종별,By the kind of construction works,139,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,0,계,Total,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,1,건축,Building,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,11, 주택,　Dwellings,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,111,  신규주택,　New homes,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,112,  재건축,　Reconstruction,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,113,  재개발,　Redevelopment,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,12, 사무실 및 점포,　Offices ＆ stores,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,13, 공장 및 창고,　Factory ＆ storage,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,14, 관공서 등,　Public offices,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,15, 기타,　Others,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,2,토목,Civil engineering,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,21, 치산 및 치수,　Forestry conservancy ＆ water control,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,22, 농림 및 수산,　Agriculture ＆ fisheries,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,23, 도로 및 교량,　Roads ＆ bridges,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,24, 항만 및 공항,　Harbors ＆ airports,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,25, 철도 및 궤도,　Railway ＆ track,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,26, 상하수도,　Water supply and sewerage,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,27, 발전 및 통신,　Generation ＆ transmission of elctricity,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,28, 토지조성,　Land development,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,29, 댐,　Dams,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,2A, 기계설치,　Installation of machinery,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,2B, 조경공사,　landscaping,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2240,    광업,　　Mining,발주자별,By the kind of orderer,2C, 기타,　Others,공종별,By the kind of construction works,-,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,0,계,Total,공종별,By the kind of construction works,11053356,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,1,건축,Building,공종별,By the kind of construction works,10834993,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,11, 주택,　Dwellings,공종별,By the kind of construction works,9580791,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,111,  신규주택,　New homes,공종별,By the kind of construction works,8392484,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,112,  재건축,　Reconstruction,공종별,By the kind of construction works,1130857,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,113,  재개발,　Redevelopment,공종별,By the kind of construction works,57450,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,12, 사무실 및 점포,　Offices ＆ stores,공종별,By the kind of construction works,760057,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,13, 공장 및 창고,　Factory ＆ storage,공종별,By the kind of construction works,458268,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,14, 관공서 등,　Public offices,공종별,By the kind of construction works,7875,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,15, 기타,　Others,공종별,By the kind of construction works,28002,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,2,토목,Civil engineering,공종별,By the kind of construction works,218363,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,21, 치산 및 치수,　Forestry conservancy ＆ water control,공종별,By the kind of construction works,219,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,22, 농림 및 수산,　Agriculture ＆ fisheries,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,23, 도로 및 교량,　Roads ＆ bridges,공종별,By the kind of construction works,6363,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,24, 항만 및 공항,　Harbors ＆ airports,공종별,By the kind of construction works,8243,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,25, 철도 및 궤도,　Railway ＆ track,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,26, 상하수도,　Water supply and sewerage,공종별,By the kind of construction works,260,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,27, 발전 및 통신,　Generation ＆ transmission of elctricity,공종별,By the kind of construction works,65243,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,28, 토지조성,　Land development,공종별,By the kind of construction works,102312,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,29, 댐,　Dams,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,2A, 기계설치,　Installation of machinery,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,2B, 조경공사,　landscaping,공종별,By the kind of construction works,35723,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2250,    건설업,　　Construction,발주자별,By the kind of orderer,2C, 기타,　Others,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2260,    기타,　　Others,발주자별,By the kind of orderer,0,계,Total,공종별,By the kind of construction works,5078687,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2260,    기타,　　Others,발주자별,By the kind of orderer,1,건축,Building,공종별,By the kind of construction works,298834,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2260,    기타,　　Others,발주자별,By the kind of orderer,11, 주택,　Dwellings,공종별,By the kind of construction works,217974,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2260,    기타,　　Others,발주자별,By the kind of orderer,111,  신규주택,　New homes,공종별,By the kind of construction works,24605,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2260,    기타,　　Others,발주자별,By the kind of orderer,112,  재건축,　Reconstruction,공종별,By the kind of construction works,28649,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2260,    기타,　　Others,발주자별,By the kind of orderer,113,  재개발,　Redevelopment,공종별,By the kind of construction works,164720,T10,수주액,Value of order received,101,2018,A,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
